"id","Expense_id","Expense_particular","Party","Total_amount","Paid_amount","Due_amount","Payment_date","Created_at","Updated_at"
2014,3,"Water bill","Greatwall",1000,1000,0,"2023-01-08","2023-01-08 02:44:10",NULL
2015,5,"Onions and Purchase Delivery","Huho Farm",1350,1350,0,"2023-01-06","2023-01-08 04:18:18",NULL
2016,2,"drinking water purchase","Water seller",50,50,0,"2023-01-06","2023-01-08 04:19:14",NULL
2017,2,"Glass cleaner purhase","Chandarana Foodplus",230,230,0,"2023-01-06","2023-01-08 05:39:14",NULL
2018,2,"Packaging material purchase","Packaging deliverer",300,300,0,"2023-01-06","2023-01-08 05:40:43",NULL
2019,5,"Semolina purchase","Spice Foods",3030,3030,0,"2023-01-06","2023-01-08 05:46:59",NULL
2020,3,"Electricity token purchase","Greatwall Gardens",1000,1000,0,"2023-01-06","2023-01-08 05:47:48",NULL
2021,5,"Fish Stock Purchase","Victory Farms",5250,5250,0,"2023-01-06","2023-01-08 06:12:19",NULL
2022,5,"Fish Stock Purchase","Victory Farms",3109,3109,0,"2023-01-07","2023-01-08 06:13:01",NULL
2023,2,"tissue purchase","Mamken Shop",35,35,0,"2023-01-07","2023-01-08 07:16:36",NULL
2024,5,"titus fish","east african seafood",3900,3900,0,"2023-01-07","2023-01-08 07:18:07",NULL
2025,5,"Vegetables Stock Delivery","farm",350,350,0,"2023-01-07","2023-01-08 07:26:07",NULL
2026,1,"Fuel for business errands","Total Energies",2000,2000,0,"2023-01-07","2023-01-08 07:27:05",NULL
2027,2,"Knives Sharpening","sharpener",150,150,0,"2023-01-07","2023-01-08 07:27:46",NULL
2028,2,"drinking water purchase","Country water",50,50,0,"2023-01-07","2023-01-08 07:28:45",NULL
2029,5,"minced meat steak","Burma",4500,4500,0,"2023-01-07","2023-01-08 07:49:05",NULL
2030,2,"drinking water purchase","Country water",50,50,0,"2023-01-08","2023-01-08 12:26:44",NULL
2031,2,"Maize Flour Purchase","Mamken Shop",160,160,0,"2023-01-08","2023-01-08 12:27:38",NULL
2032,2,"Cling Film Purchase","town",1000,1000,0,"2022-12-31","2023-01-09 09:57:03",NULL
2033,2,"packangings","c. m packanging intermediaries",1050,1050,0,"2022-12-31","2023-01-09 09:57:42",NULL
2034,2,"drinking water purchase","Country water",50,50,0,"2022-12-31","2023-01-09 09:58:34",NULL
2035,1,"bike fuel","Texas Energies",200,200,0,"2022-12-31","2023-01-09 09:59:15",NULL
2036,5,"Matumbo n liver Purchase","george njoroge",4440,4440,0,"2022-12-31","2023-01-09 10:12:53",NULL
2037,2,"Electricity","Edermann",2000,2000,0,"2023-01-09","2023-01-09 12:24:29",NULL
2038,5,"Vegetables Stock Purchase","Market",2450,2450,0,"2023-01-09","2023-01-09 12:25:19",NULL
2039,5,"Vegetables Stock Purchase","farm",300,300,0,"2023-01-09","2023-01-09 12:26:10",NULL
2040,5,"Spinach Purchase","farm",150,150,0,"2023-01-09","2023-01-09 12:26:45",NULL
2041,5,"Fish Stock Purchase","Victory Farms",7570,7570,0,"2023-01-09","2023-01-09 12:27:40",NULL
2042,5,"Goat Meat Supply","isatu",5175,5175,0,"2023-01-09","2023-01-09 12:28:25",NULL
2043,1,"bike fuel","Texas Energies",500,500,0,"2023-01-09","2023-01-09 12:29:08",NULL
2044,2,"Maize Flour Purchase","Mamken Shop",160,160,0,"2023-01-09","2023-01-09 12:29:55",NULL
2045,2,"omo purshase","Mamken Shop",65,65,0,"2023-01-09","2023-01-09 12:30:49",NULL
2047,2,"drinking water purchase","Country water",50,50,0,"2023-01-09","2023-01-09 12:41:06",NULL
2048,2,"Knives Sharpening","sharpener",90,90,0,"2023-01-09","2023-01-09 12:41:59",NULL
2049,2,"Salt Purchase","Mamken Shop",40,40,0,"2023-01-09","2023-01-09 12:48:15",NULL
2051,2,"Electricity token purchase","Edermann",2000,2000,0,"2023-01-01","2023-01-10 04:18:47",NULL
2052,2,"drinking water purchase","Country water",50,50,0,"2023-01-01","2023-01-10 04:21:41",NULL
2053,2,"drinking water purchase","Country water",50,50,0,"2023-01-01","2023-01-10 04:21:41",NULL
2054,5,"Vegetables Stock Purchase","marikiti",2870,2870,0,"2023-01-01","2023-01-10 04:22:24",NULL
2055,1,"Fuel for business errands","Texas Energies",2000,2000,0,"2023-01-01","2023-01-10 04:23:51",NULL
2064,2,"Salt Purchase","Mamken Shop",20,20,0,"2023-01-01","2023-01-10 05:30:40",NULL
2065,2,"Maize Flour Purchase","Mamken Shop",180,180,0,"2023-01-02","2023-01-10 05:31:23",NULL
2066,2,"tissue purchase","Mamken Shop",40,40,0,"2023-01-02","2023-01-10 05:32:10",NULL
2067,5,"Vegetables Stock Purchase","Market",930,930,0,"2023-01-10","2023-01-10 07:01:21",NULL
2068,2,"drinking water purchase","Country water",50,50,0,"2023-01-03","2023-01-10 07:22:40",NULL
2069,2,"Knives Sharpening","sharpener",60,60,0,"2023-01-03","2023-01-10 07:23:53",NULL
2070,2,"Knives Sharpening","sharpener",60,60,0,"2023-01-03","2023-01-10 07:23:59",NULL
2071,2,"packangings","c. m packanging intermediaries",1000,1000,0,"2023-01-03","2023-01-10 07:25:31",NULL
2072,4,"Vegetables Stock Purchase","Market",1700,1700,0,"2023-01-04","2023-01-10 07:27:42",NULL
2073,5,"Tomatoes purchase","Huho Farm",4050,4050,0,"2023-01-04","2023-01-10 07:28:56",NULL
2074,5,"Fish Stock Purchase","Victory Farms",6136,6136,0,"2023-01-04","2023-01-10 07:29:54",NULL
2075,2,"Knives Sharpening","Knife Sharpener",60,60,0,"2023-01-03","2023-01-10 08:07:48",NULL
2076,5,"Vegetables Delivery Expense","Market",0,0,0,"2023-01-03","2023-01-10 08:25:09",NULL
2077,5,"Steak purchase","Burma",10080,10080,0,"2023-01-03","2023-01-10 08:26:56",NULL
2078,2,"Drinking Water Purchase","Water Seller",50,50,0,"2023-01-03","2023-01-10 08:44:11",NULL
2079,1,"Fuel for business errands","Gas and Go",1000,1000,0,"2023-01-10","2023-01-10 11:45:09",NULL
2080,5,"Meat stock supply","Burma",15200,15200,0,"2023-01-10","2023-01-10 11:49:32",NULL
2081,5,"Vegetables Stock Purchase","farm",1540,1540,0,"2023-01-11","2023-01-11 09:20:36",NULL
2082,5,"habanero","farm",800,800,0,"2023-01-11","2023-01-11 09:21:23",NULL
2083,2,"Excercise Book Purchase","Mamken Shop",40,40,0,"2023-01-11","2023-01-11 12:20:57",NULL
2084,2,"Maize Flour Purchase","Mamken Shop",160,160,0,"2023-01-11","2023-01-11 12:21:22",NULL
2085,1,"Fuel for business errands","Texas Energies",1000,1000,0,"2023-01-11","2023-01-11 12:21:54",NULL
2088,5,"Vegetables Stock Purchase","farm",740,740,0,"2023-01-12","2023-01-12 06:35:26",NULL
2089,5,"Matumbo n liver Purchase","george njoroge",6000,6000,0,"2023-01-12","2023-01-12 08:59:33",NULL
2090,5,"Vegetables Stock Purchase","farm",740,740,0,"2023-01-12","2023-01-12 09:03:31",NULL
2091,2,"packangings","mlolongo",350,350,0,"2023-01-12","2023-01-12 09:04:44",NULL
2092,2,"Airtime Purchase","mpesa",500,500,0,"2023-01-12","2023-01-12 09:46:27",NULL
2093,2,"Gloves purchase","naivas supermarket",160,160,0,"2023-01-12","2023-01-12 09:52:36",NULL
2094,2,"drinking water purchase","Country water",50,50,0,"2023-01-12","2023-01-12 09:53:30",NULL
2095,2,"tissue purchase","Mamken Shop",30,30,0,"2023-01-12","2023-01-12 09:54:05",NULL
2096,2,"sonaplast","Mamken Shop",25,25,0,"2023-01-12","2023-01-12 09:54:38",NULL
2097,5,"Tomatoes purchase","Huho Farm",5985,5985,0,"2023-01-12","2023-01-12 12:17:41",NULL
2098,5,"Onions Purchase","Huho Farm",3000,3000,0,"2023-01-12","2023-01-12 12:19:13",NULL
2099,5,"Fish Stock Purchase","Victory Farms",6284,6284,0,"2023-01-13","2023-01-13 03:08:30",NULL
2100,5,"Vegetables Stock Purchase","Market",290,290,0,"2023-01-13","2023-01-13 03:09:08",NULL
2101,5,"Steak Purchase","Burma",10080,10080,0,"2023-01-13","2023-01-13 09:27:04",NULL
2102,5,"minced meat steak","Burma",4500,4500,0,"2023-01-13","2023-01-13 09:29:27",NULL
2103,1,"steak delivery","rider",600,600,0,"2023-01-13","2023-01-13 09:33:14",NULL
2104,2,"drinking water purchase","Country water",50,50,0,"2023-01-13","2023-01-13 11:28:46",NULL
2105,2,"Electricity token purchase","Edermann",2000,2000,0,"2023-01-13","2023-01-13 11:29:32",NULL
2106,1,"bike fuel","Rubis Petrol Station",500,500,0,"2023-01-13","2023-01-13 11:34:48",NULL
2107,2,"knife sharpener","sharpener",120,120,0,"2023-01-13","2023-01-13 11:40:33",NULL
2109,5,"Vegetables Stock Purchase","farm",100,100,0,"2023-01-13","2023-01-13 11:45:26",NULL
2110,2,"receipt rolls","supplier",600,600,0,"2023-01-13","2023-01-13 11:58:55",NULL
2111,2,"Packaging Material Purchase","c. m packanging intermediaries",1000,1000,0,"2023-01-13","2023-01-13 11:59:38",NULL
2112,1,"Fuel for business errands","Texas Energies",1000,1000,0,"2023-01-14","2023-01-13 12:28:55",NULL
2113,1,"Fuel for business errands","Texas Energies",1000,1000,0,"2023-01-14","2023-01-13 12:30:23",NULL
2114,2,"drinking water purchase","Country water",50,50,0,"2023-01-10","2023-01-13 12:33:52",NULL
2115,2,"Maize Flour Purchase","Mamken Shop",160,160,0,"2023-01-13","2023-01-14 09:17:06",NULL
2116,2,"Maize Flour Purchase","Mamken Shop",160,160,0,"2023-01-14","2023-01-14 09:17:44",NULL
2117,2,"omo purshase","Mamken Shop",65,65,0,"2023-01-13","2023-01-14 09:18:39",NULL
2118,5,"Vegetables Stock Purchase","mlolongo",920,920,0,"2023-01-14","2023-01-14 09:19:40",NULL
2119,5,"Meat stock supply","Burma",27740,27740,0,"2023-01-14","2023-01-14 09:20:53",NULL
2120,5,"tilapia","Victory Farms",4153,4153,0,"2023-01-14","2023-01-14 11:12:42",NULL
2121,1,"Fuel for business errands","Total Energies",1000,1000,0,"2023-01-15","2023-01-15 05:43:29",NULL
2122,2,"drinking water purchase","Country water",50,50,0,"2023-01-15","2023-01-15 05:47:28",NULL
2123,5,"Goat Meat Supply","isatu",4275,4275,0,"2023-01-16","2023-01-16 04:17:12",NULL
2124,2,"Water bill","Edermann",500,500,0,"2023-01-16","2023-01-16 04:47:40",NULL
2125,5,"tilapia","Victory Farms",10892,10892,0,"2023-01-16","2023-01-16 04:48:31",NULL
2126,5,"Vegetables Stock Purchase","Market",2920,2920,0,"2023-01-16","2023-01-16 07:52:33",NULL
2127,2,"packangings","alex atinda",1020,1020,0,"2023-01-16","2023-01-16 08:17:42",NULL
2128,4,"bonus","all staff",750,750,0,"2023-01-13","2023-01-16 08:18:33",NULL
2129,2,"drinking water purchase","Country water",50,50,0,"2023-01-16","2023-01-16 12:31:18",NULL
2130,2,"drinking water purchase","Country water",50,50,0,"2023-01-16","2023-01-16 12:31:56",NULL
2131,2,"Maize Flour Purchase","Mamken Shop",160,160,0,"2023-01-16","2023-01-16 12:33:29",NULL
2132,1,"Vegetables Stock Delivery","rider",150,150,0,"2023-01-16","2023-01-16 12:34:38",NULL
2133,5,"Liver Purchase","george njoroge",2940,2940,0,"2023-01-17","2023-01-17 04:02:53",NULL
2134,5,"Matumbo Purchase","george njoroge",1800,1800,0,"2023-01-17","2023-01-17 04:03:46",NULL
2135,5,"Vegetables Stock Purchase","Market",1090,1090,0,"2023-01-17","2023-01-17 04:05:13",NULL
2136,2,"frying oil","marama suppliers",2100,2100,0,"2023-01-17","2023-01-17 05:30:18",NULL
2137,2,"Electricity token purchase","Edermann",2000,2000,0,"2023-01-17","2023-01-17 08:59:57",NULL
2138,2,"Gas Purchase","Damao Minimart",2700,2700,0,"2023-01-17","2023-01-17 11:51:06",NULL
2139,2,"drinking water purchase","Country water",50,50,0,"2023-01-17","2023-01-17 11:52:13",NULL
2140,5,"semolina floor","Spice World Limited",3032,3032,0,"2023-01-17","2023-01-17 12:09:35",NULL
2141,2,"Knives Sharpening","sharpener",120,120,0,"2023-01-18","2023-01-18 07:51:28",NULL
2142,5,"Vegetables Stock Purchase","farm",740,740,0,"2023-01-18","2023-01-18 07:54:03",NULL
2143,5,"Steak Purchase","Burma",9600,9600,0,"2023-01-18","2023-01-18 07:54:53",NULL
2144,2,"omo purshase","Mamken Shop",50,50,0,"2023-01-18","2023-01-18 07:56:00",NULL
2145,2,"white wash bar soap","Mamken Shop",175,175,0,"2023-01-18","2023-01-18 07:56:48",NULL
2146,2,"Maize Flour Purchase","Mamken Shop",100,100,0,"2023-01-18","2023-01-18 07:57:19",NULL
2147,2,"Jik Purchase","Mamken Shop",35,35,0,"2023-01-18","2023-01-18 07:57:57",NULL
2148,2,"drinking water purchase","Country water",50,50,0,"2023-01-18","2023-01-18 12:29:19",NULL
2149,1,"Fuel for business errands","Total Energies",1000,1000,0,"2023-01-18","2023-01-18 12:30:44",NULL
2150,1,"steak delivery","rider",600,600,0,"2023-01-18","2023-01-18 12:34:17",NULL
2151,5,"habanero","dianne",1260,1260,0,"2023-01-18","2023-01-18 12:35:00",NULL
2153,3,"Hosting Expense","Hostgator",1958,1958,0,"2023-01-19","2023-01-18 23:36:31",NULL
2154,5,"Vegetables Stock Purchase","Market",1040,1040,0,"2023-01-19","2023-01-19 04:17:14",NULL
2155,2,"drinking water purchase","Country water",50,50,0,"2023-01-19","2023-01-19 04:17:52",NULL
2156,1,"bike fuel","Texas Energies",500,500,0,"2023-01-19","2023-01-19 04:19:33",NULL
2157,2,"Maize Flour Purchase","Mamken Shop",100,100,0,"2023-01-19","2023-01-19 11:25:43",NULL
2158,2,"drinking water purchase","Country water",50,50,0,"2023-01-20","2023-01-20 06:56:43",NULL
2159,2,"Water bill","Edermann",1000,1000,0,"2023-01-20","2023-01-20 06:59:23",NULL
2160,2,"Electricity token purchase","Edermann",1000,1000,0,"2023-01-20","2023-01-20 06:59:53",NULL
2161,5,"Vegetables Stock Purchase","farm",300,300,0,"2023-01-20","2023-01-20 10:10:04",NULL
2162,5,"Meat stock supply","Burma",24700,24700,0,"2023-01-20","2023-01-20 10:11:02",NULL
2163,5,"Steak Purchase","Burma",13440,13440,0,"2023-01-20","2023-01-20 10:11:50",NULL
2164,1,"steak delivery","rider",600,600,0,"2023-01-20","2023-01-20 10:12:26",NULL
2165,5,"minced meat steak","Burma",4500,4500,0,"2023-01-20","2023-01-20 10:13:16",NULL
2166,2,"blades","Burma",900,900,0,"2023-01-19","2023-01-20 10:18:17",NULL
2167,5,"Vegetables Stock Purchase","farm",340,340,0,"2023-01-20","2023-01-20 10:19:30",NULL
2168,5,"Plantain Purchase","machoka",3240,3240,0,"2023-01-20","2023-01-20 10:20:17",NULL
2169,5,"white onion","Huho Farm",1650,1650,0,"2023-01-21","2023-01-20 10:22:24",NULL
2170,5,"Liver Purchase","george njoroge",4200,4200,0,"2023-01-20","2023-01-20 10:23:13",NULL
2171,2,"drinking water purchase","Country water",50,50,0,"2023-01-21","2023-01-21 04:16:13",NULL
2172,2,"Packaging Material Purchase","c. m packanging intermediaries",1050,1050,0,"2023-01-21","2023-01-21 04:17:45",NULL
2173,5,"Vegetables Stock Purchase","Market",1590,1590,0,"2023-01-21","2023-01-21 04:26:24",NULL
2174,5,"Goat Meat Supply","isatu",2925,2925,0,"2023-01-21","2023-01-21 04:27:56",NULL
2175,5,"Tomatoes purchase","Huho Farm",2500,2500,0,"2023-01-20","2023-01-21 04:29:38",NULL
2176,2,"Excercise Book Purchase","Mamken Shop",120,120,0,"2023-01-21","2023-01-21 04:46:02",NULL
2177,2,"ajab h/baking","Mamken Shop",225,225,0,"2023-01-21","2023-01-21 04:47:45",NULL
2178,2,"Knives Sharpening","sharpener",120,120,0,"2023-01-21","2023-01-21 05:32:14",NULL
2179,2,"Knives Sharpening","sharpener",120,120,0,"2023-01-21","2023-01-21 05:32:26",NULL
2180,5,"tilapia","Victory Farms",9079,9079,0,"2023-01-21","2023-01-21 06:04:37",NULL
2181,5,"habanero","farm ",1050,1050,0,"2023-01-21","2023-01-21 06:09:58",NULL
2183,2,"Glass cleaner purchase","Beracah Supermarket",220,220,0,"2023-01-21","2023-01-21 09:54:35",NULL
2184,5,"Matumbo Purchase","george njoroge",1800,1800,0,"2023-01-21","2023-01-21 12:26:58",NULL
2185,2,"drinking water purchase","Country water",50,50,0,"2023-01-22","2023-01-22 03:48:21",NULL
2187,2,"Maize Flour Purchase","Mamken Shop",210,210,0,"2023-01-22","2023-01-22 05:13:53",NULL
2188,2,"Eggs Purchase","Mamken Shop",60,60,0,"2023-01-22","2023-01-22 06:04:14",NULL
2189,4,"","",0,0,0,"0000-00-00","2023-01-22 15:18:25",NULL
2190,4,"Casual  worker Hire","Mutua",500,500,0,"2023-01-22","2023-01-22 15:22:56",NULL
2191,4,"2 days bonus","sympha staff",1500,1500,0,"2023-01-22","2023-01-22 15:25:09",NULL
2192,5,"Vegetables Stock Purchase","Market",1590,1590,0,"2023-01-23","2023-01-23 08:35:16",NULL
2193,2,"packangings","c. m packanging intermediaries",700,700,0,"2023-01-23","2023-01-23 08:48:52",NULL
2194,2,"drinking water purchase","vita",50,50,0,"2023-01-23","2023-01-23 08:49:31",NULL
2195,2,"Jik Purchase","Mamken Shop",35,35,0,"2023-01-23","2023-01-23 08:50:03",NULL
2196,2,"omo purshase","Mamken Shop",50,50,0,"2023-01-23","2023-01-23 08:51:20",NULL
2197,2,"scouring pad","Mamken Shop",50,50,0,"2023-01-23","2023-01-23 08:52:10",NULL
2198,2,"Serviettes Purchase","Mamken Shop",120,120,0,"2023-01-23","2023-01-23 08:52:47",NULL
2199,2,"toiletry","Mamken Shop",30,30,0,"2023-01-23","2023-01-23 08:53:49",NULL
2200,2,"Knives Sharpening","sharpener",120,120,0,"2023-01-24","2023-01-24 07:42:32",NULL
2201,2,"packangings","c. m packanging intermediaries",300,300,0,"2023-01-24","2023-01-24 07:43:06",NULL
2202,2,"drinking water purchase","Country water",50,50,0,"2023-01-24","2023-01-24 07:43:52",NULL
2203,2,"Maize Flour Purchase","Mamken Shop",210,210,0,"2023-01-24","2023-01-24 07:44:58",NULL
2204,5,"minced meat steak","Burma",3900,3900,0,"2023-01-24","2023-01-24 07:46:47",NULL
2206,5,"Meat stock supply","Burma",29760,29760,0,"2023-01-24","2023-01-24 07:49:09",NULL
2207,5,"Goat Meat Supply","isatu",4050,4050,0,"2023-01-24","2023-01-24 07:50:05",NULL
2208,5,"Tomatoes purchase","Huho Farm",1500,1500,0,"2023-01-24","2023-01-24 07:51:48",NULL
2209,2,"Electricity","Edermann",1000,1000,0,"2023-01-24","2023-01-24 07:55:41",NULL
2210,5,"tilapia","Victory Farms",16030,16030,0,"2023-01-24","2023-01-24 07:56:41",NULL
2211,5,"Vegetables Stock Purchase","Market",700,700,0,"2023-01-24","2023-01-24 08:16:46",NULL
2212,5,"Vegetables Stock Purchase","farm",600,600,0,"2023-01-25","2023-01-25 08:24:56",NULL
2213,5,"Liver Purchase","george njoroge",4200,4200,0,"2023-01-25","2023-01-25 08:28:28",NULL
2214,5,"Onions Purchase","Huho Farm",1350,1350,0,"2023-01-25","2023-01-25 08:29:18",NULL
2216,2,"Cling Film Purchase","Kitengela Kichinjio",2000,2000,0,"2023-01-25","2023-01-25 08:31:16",NULL
2217,2,"Cling Film Purchase","foodplus",900,900,0,"2023-01-25","2023-01-25 08:32:51",NULL
2218,2,"packangings","foodplus",218,218,0,"2023-01-24","2023-01-25 08:33:46",NULL
2219,2,"Salt Purchase","Mamken Shop",20,20,0,"2023-01-25","2023-01-25 11:40:00",NULL
2220,2,"drinking water","Country water",50,50,0,"2023-01-25","2023-01-25 11:41:16",NULL
2221,5,"Vegetables Stock Purchase","farm",640,640,0,"2023-01-26","2023-01-26 11:15:41",NULL
2222,1,"bike wash","car wash",100,100,0,"2023-01-26","2023-01-26 11:16:40",NULL
2223,2,"omo purshase","Damao Minimart",90,90,0,"2023-01-25","2023-01-26 11:18:06",NULL
2224,2,"drinking water purchase","Country water",50,50,0,"2023-01-26","2023-01-26 11:25:53",NULL
2225,2,"Maize Flour Purchase","Mamken Shop",210,210,0,"2023-01-26","2023-01-26 11:27:44",NULL
2226,5,"Vegetables Stock Purchase","Market",450,450,0,"0000-00-00","2023-01-27 08:08:08",NULL
2227,2,"Jik Purchase","town",60,60,0,"2023-01-27","2023-01-27 08:09:01",NULL
2228,2,"Airtime Purchase","mpesa",500,500,0,"2023-01-27","2023-01-27 08:09:43",NULL
2229,2,"Electricity token purchase","Edermann",1000,1000,0,"2023-01-26","2023-01-27 08:10:25",NULL
2230,2,"Maize Flour Purchase","Mamken Shop",210,210,0,"2023-01-27","2023-01-27 08:11:34",NULL
2231,2,"drinking water purchase","Country water",50,50,0,"2023-01-27","2023-01-27 08:12:05",NULL
2232,5,"Vegetables Stock Purchase","farm",1640,1640,0,"2023-01-27","2023-01-27 08:13:32",NULL
2233,5,"Goat Meat Supply","isatu",4725,4725,0,"2023-01-27","2023-01-27 08:21:38",NULL
2234,5,"Chicken Supply","Sympha Farm",3010,3010,0,"2023-01-27","2023-01-27 09:04:51",NULL
2235,2,"Light bulb purchase","Tronic",600,600,0,"2023-01-27","2023-01-27 14:14:18",NULL
2236,5,"omena purchase","rose mary",3000,3000,0,"2023-01-26","2023-01-28 02:55:37",NULL
2237,5,"Fish Stock Purchase","Victory Farms",7539,7539,0,"2023-01-28","2023-01-28 02:58:11",NULL
2238,5,"Matumbo Purchase","george njoroge",1800,1800,0,"2023-01-28","2023-01-28 03:06:39",NULL
2240,5,"Vegetables Stock Purchase","farm",760,760,0,"2023-01-28","2023-01-28 03:13:31",NULL
2241,5,"Tomatoes purchase","farm",2250,2250,0,"2023-01-27","2023-01-28 03:22:29",NULL
2242,2,"Water bill","Edermann",800,800,0,"2023-01-26","2023-01-28 08:35:45",NULL
2243,2,"Water bill","Edermann",800,800,0,"2023-01-26","2023-01-28 08:36:03",NULL
2245,1,"beef delivery","rider",600,600,0,"2023-01-28","2023-01-28 08:40:53",NULL
2246,2,"tissue purchase","Mamken Shop",30,30,0,"2023-01-28","2023-01-28 11:58:06",NULL
2247,2,"drinking water purchase","Country water",50,50,0,"2023-01-28","2023-01-28 11:59:16",NULL
2248,5,"Steak Purchase","Burma",13440,13440,0,"2023-01-28","2023-01-28 12:01:23",NULL
2249,5,"Meat stock supply","Burma",23560,23560,0,"2023-01-28","2023-01-28 12:03:10",NULL
2250,5,"Liver Purchase","george njoroge",2940,2940,0,"2023-01-30","2023-01-30 07:13:41",NULL
2251,1,"bike fuel","Texas Energies",300,300,0,"2023-01-30","2023-01-30 07:28:15",NULL
2252,2,"drinking water purchase","Country water",50,50,0,"2023-01-30","2023-01-30 07:28:45",NULL
2253,1,"omena transport","bus",650,650,0,"2023-01-27","2023-01-30 07:29:43",NULL
2254,2,"Electricity token purchase","Edermann",2000,2000,0,"2023-01-30","2023-01-30 12:47:07",NULL
2255,5,"tilapia","Victory Farms",2581,2581,0,"2023-01-31","2023-01-31 08:59:17",NULL
2256,2,"rich for lunch","Mamken Shop",180,180,0,"2023-01-31","2023-01-31 10:56:28",NULL
2257,2,"omo purshase","Mamken Shop",90,90,0,"2023-01-31","2023-01-31 11:00:20",NULL
2258,2,"drinking water purchase","Country water",50,50,0,"2023-01-31","2023-01-31 11:00:55",NULL
2259,5,"Vegetables Stock Purchase","farm",740,740,0,"2023-01-31","2023-01-31 11:53:50",NULL
2260,5,"titus fish","east african seafood",2600,2600,0,"2023-01-31","2023-01-31 12:04:25",NULL
2261,5,"Chicken Supply","Sympha Farm",7740,7740,0,"2023-02-01","2023-02-01 07:37:40",NULL
2262,5,"minced meat steak","Burma",5100,5100,0,"2023-02-01","2023-02-01 08:04:22",NULL
